#
# Exported poll results from Less Wrong
# Columns: user, pollid, response, date
# user is either a username or a number (if the 'voted anonymously' button was
# checked). Anonymous user numbers are shared between poll questions asked in a
# single comment, but not between comments.
# pollid is a site-wide unique identifier of the poll.
# response is the user's answer to the poll. For multiple-choice polls, this is
# the index of their choice, starting at zero. For scale polls, this is the
# distance of their choice from the left, starting at zero. For probability and
# numeric polls, this is a number.
#
"arundelo","88","2","2012-09-27T00:30:51.033877"
"81","88","3","2012-09-27T00:55:40.722734"
"82","88","3","2012-09-27T01:01:52.514680"
"83","88","4","2012-09-27T01:17:05.810474"
"84","88","0","2012-09-27T01:59:29.152285"
"85","88","3","2012-09-27T01:59:58.952632"
"DeevGrape","88","2","2012-09-27T02:03:14.064594"
"86","88","2","2012-09-27T02:18:09.065315"
"87","88","2","2012-09-27T02:29:34.781451"
"88","88","3","2012-09-27T02:38:37.509212"
"89","88","2","2012-09-27T02:56:22.803299"
"90","88","2","2012-09-27T02:57:09.919746"
"Swimmy","88","2","2012-09-27T03:04:48.342701"
"91","88","2","2012-09-27T03:21:46.597164"
"asr","88","3","2012-09-27T03:32:04.693773"
"92","88","2","2012-09-27T03:44:39.804568"
"93","88","3","2012-09-27T04:03:39.489868"
"94","88","3","2012-09-27T04:25:41.320156"
"95","88","2","2012-09-27T04:27:36.231600"
"96","88","2","2012-09-27T04:38:02.471036"
"97","88","3","2012-09-27T04:55:39.833614"
"98","88","2","2012-09-27T05:16:22.560391"
"99","88","2","2012-09-27T07:04:41.343392"
"100","88","2","2012-09-27T07:08:01.334193"
"101","88","2","2012-09-27T07:17:09.154944"
"102","88","3","2012-09-27T07:18:46.371439"
"103","88","0","2012-09-27T07:32:50.914956"
"104","88","3","2012-09-27T08:42:28.389022"
"105","88","3","2012-09-27T09:09:08.252595"
"106","88","2","2012-09-27T09:17:41.538917"
"107","88","2","2012-09-27T09:29:17.417208"
"108","88","4","2012-09-27T09:33:30.171037"
"109","88","3","2012-09-27T10:37:32.086623"
"110","88","2","2012-09-27T11:09:19.919595"
"111","88","2","2012-09-27T11:38:28.819442"
"112","88","1","2012-09-27T12:00:22.342220"
"Gedusa","88","2","2012-09-27T13:16:22.052959"
"113","88","0","2012-09-27T13:30:04.775187"
"114","88","2","2012-09-27T14:05:05.352212"
"115","88","2","2012-09-27T14:41:06.403308"
"116","88","3","2012-09-27T14:52:10.529929"
"117","88","2","2012-09-27T14:53:46.104479"
"118","88","3","2012-09-27T15:26:37.294167"
"119","88","2","2012-09-27T16:03:30.393516"
"120","88","2","2012-09-27T16:52:14.674409"
"121","88","3","2012-09-27T17:47:16.972324"
"Waffle_Iron","88","2","2012-09-27T18:01:46.757966"
"122","88","3","2012-09-27T18:10:17.740426"
"123","88","3","2012-09-27T20:32:29.766338"
"124","88","3","2012-09-27T20:43:48.860310"
"125","88","4","2012-09-27T21:56:13.458995"
"126","88","2","2012-09-28T01:29:56.210866"
"127","88","2","2012-09-28T03:07:58.647870"
"Cyan","88","2","2012-09-28T03:26:18.686031"
"128","88","2","2012-09-28T05:16:42.089985"
"129","88","3","2012-09-28T06:26:13.227177"
"130","88","2","2012-09-28T06:50:03.018183"
"131","88","3","2012-09-28T11:25:18.718392"
"132","88","2","2012-09-28T14:08:29.001562"
"133","88","2","2012-09-28T16:24:08.804598"
"134","88","2","2012-09-28T16:47:22.000419"
"135","88","2","2012-09-28T17:16:36.216436"
"jsteinhardt","88","2","2012-09-28T19:06:15.634059"
"136","88","3","2012-09-28T21:28:29.920012"
"137","88","2","2012-09-28T22:49:59.167275"
"138","88","2","2012-09-29T15:34:13.362963"
"139","88","3","2012-09-29T16:37:33.607477"
"140","88","2","2012-09-29T18:19:50.287150"
"141","88","2","2012-09-29T21:25:16.883046"
"RobinZ","88","2","2012-09-30T03:59:41.840817"
